Date,Close,High,Low,Open,Volume,ticker,titles
2020-03-03,70.11995697021484,73.67781826113942,69.26684065673096,73.59784230488941,319475600,AAPL,Analyst upgrade
2020-03-04,73.37242126464844,73.53238053099778,71.04333387511636,71.8455487891952,219178400,AAPL,Market reacts
2020-03-05,70.99246215820312,72.59931106799904,70.62649429588396,71.6225955049724,187572800,AAPL,Apple announces product
2020-03-06,70.04966735839844,70.48349603940056,68.15925268654892,68.34586817457833,226176800,AAPL,Analyst upgrade
2020-03-09,64.50928497314453,67.3982263851532,63.740996701505956,63.92276760464713,286744800,AAPL,Market reacts
2020-03-10,69.15533447265625,69.42193323548972,65.28482634158217,67.16797734192903,285290000,AAPL,Analyst upgrade
2020-03-11,66.75354766845703,68.15682117418298,65.88831635585085,67.22858097514904,255598800,AAPL,Analyst upgrade
2020-03-12,60.16131591796875,65.43751995097615,60.105573880896614,62.02992228152743,418474000,AAPL,Apple announces product
2020-03-13,67.36914825439453,67.84175558934598,61.30526952735632,64.19906676832508,370732000,AAPL,Analyst upgrade
2020-03-16,58.70231246948242,62.7909413516552,58.166692548418034,58.63929618574619,322423600,AAPL,Apple announces product
2020-03-17,61.2834587097168,62.43467081545571,57.778913814310236,59.98682469346223,324056000,AAPL,Market reacts
2020-03-18,59.78323745727539,60.59030070646208,57.46868723066085,58.11094663703243,300233600,AAPL,Analyst upgrade
2020-03-19,59.325172424316406,61.278603044823406,58.79924908019055,59.95773528488038,271857200,AAPL,Market reacts
2020-03-20,55.55888748168945,61.033826561579104,55.25835823713997,59.90684466812261,401693200,AAPL,Market reacts
2020-03-23,54.378578186035156,55.37953106884565,51.52841196651316,55.27773981437753,336752800,AAPL,Analyst upgrade
2020-03-24,59.834129333496094,60.030441297697976,56.78522524370463,57.28448868306697,287531200,AAPL,Market reacts
2020-03-25,59.50453186035156,62.589789367560115,59.2088508557747,60.77208009260678,303602000,AAPL,Market reacts
2020-03-26,62.635833740234375,62.69399806571646,59.70810978448486,59.74688846689872,252087200,AAPL,Analyst upgrade
2020-03-27,60.042572021484375,62.012966292537286,59.87534218227991,61.256800443757655,204216800,AAPL,Apple announces product
2020-03-30,61.75605010986328,61.92812817045758,60.444875271933526,60.76964205543981,167976400,AAPL,Market reacts
2020-03-31,61.63003158569336,63.61739280424554,61.07502603187046,61.94752788300978,197002000,AAPL,Apple announces product
2020-04-01,58.38723373413086,60.280073989764986,57.9558311223944,59.74203186534972,176218400,AAPL,Apple announces product
2020-04-02,59.36152648925781,59.41484624870322,57.41536636391571,58.2490894772747,165934000,AAPL,Analyst upgrade
2020-04-03,58.508426666259766,59.54815473789247,57.91706466077996,58.8453086351993,129880000,AAPL,Analyst upgrade
2020-04-06,63.61254119873047,63.76764851271487,60.44003414092345,60.80842048337832,201820400,AAPL,Market reacts
2020-04-07,62.87577819824219,65.84955551125752,62.771564634380745,65.6314244661616,202887200,AAPL,Market reacts
2020-04-08,64.48505401611328,64.8001206555024,63.31202655456122,63.677986981114906,168895200,AAPL,Analyst upgrade
2020-04-09,64.95037841796875,65.45449387759112,64.15301536095346,65.12246020269797,161834800,AAPL,Market reacts
2020-04-13,66.22521209716797,66.33427761905986,64.42688835328676,65.02794692079961,131022800,AAPL,Apple announces product
2020-04-14,69.56977844238281,69.86061483646596,67.38852767558943,67.86113496690535,194994800,AAPL,Apple announces product
2020-04-15,68.93479919433594,69.39528402750159,68.01382952800463,68.44280621954762,131154400,AAPL,Market reacts
2020-04-16,69.48253631591797,69.8485041120879,68.43068954557212,69.64976614355342,157125200,AAPL,Market reacts
2020-04-17,68.53974914550781,69.54555411214668,67.1001229261611,68.99781539542603,215250000,AAPL,Apple announces product
2020-04-20,67.1170883178711,68.26830406893325,67.09770267537306,67.36430148645341,130015200,AAPL,Market reacts
2020-04-21,65.04248046875,67.19464932019156,64.3299378788463,66.95955863717874,180991600,AAPL,Apple announces product
2020-04-22,66.91590881347656,67.35215588467187,65.97070189503694,66.31242457625098,116862400,AAPL,Apple announces product
2020-04-23,66.65660858154297,68.28527633787508,66.61782989731152,66.86019112654976,124814400,AAPL,Apple announces product
2020-04-24,68.58094787597656,68.5906443947667,67.13405124110245,67.18252643877639,126161200,AAPL,Apple announces product
2020-04-27,68.62942504882812,68.96145871324816,67.84902167998845,68.29738398813116,117087600,AAPL,Apple announces product
2020-04-28,67.5169906616211,69.27410964320943,67.42489960373554,69.0923387140796,112004800,AAPL,Analyst upgrade
2020-04-29,69.73460388183594,70.20478529015517,68.80393758598254,69.00752014479939,137280800,AAPL,Market reacts
2020-04-30,71.20570373535156,71.38263003955775,69.88483989033415,70.27503779613664,183064000,AAPL,Market reacts
2020-05-01,70.0593490600586,72.46599383609758,69.27894575366496,69.37588874776901,240616800,AAPL,Analyst upgrade
2020-05-04,71.05062103271484,71.17907219230422,69.39287106137577,70.08360206516988,133568000,AAPL,Market reacts
2020-05-05,72.11699676513672,72.95071986963468,71.36567557958281,71.51109377618626,147751200,AAPL,Market reacts
2020-05-06,72.86106872558594,73.49362808088746,72.43451052977014,72.81986405592146,142333600,AAPL,Apple announces product
2020-05-07,73.6147689819336,73.9613510271122,73.1857924344547,73.48874385404358,115215200,AAPL,Apple announces product
2020-05-08,75.36695098876953,75.42041508755761,73.9477309492938,74.27580576384341,133838400,AAPL,Analyst upgrade
2020-05-11,76.55286407470703,77.04861391058948,74.66461535055964,74.87361403597093,145946400,AAPL,Market reacts
2020-05-12,75.6780014038086,77.6901839023614,75.55649278090975,77.23816796870288,162301200,AAPL,Analyst upgrade
2020-05-13,74.76427459716797,76.78132273772488,73.68527713795434,75.85785250180612,200622400,AAPL,Apple announces product
2020-05-14,75.22356414794922,75.28431846247351,73.2769935373758,74.00118763637258,158929200,AAPL,Apple announces product
2020-05-15,74.77883911132812,74.82501298410193,72.95620965856679,72.9902356348415,166348400,AAPL,Analyst upgrade
2020-05-18,76.54071807861328,76.91496675486883,75.4131217905622,76.10572250052454,135178400,AAPL,Market reacts
2020-05-19,76.09843444824219,77.40586118201702,76.06684101530527,76.55773324993602,101729600,AAPL,Analyst upgrade
2020-05-20,77.5783920288086,77.64886168488982,76.91981000404272,76.95869365031022,111504800,AAPL,Apple announces product
2020-05-21,77.00003051757812,77.98182245463944,76.7618709013521,77.43989122316047,102688800,AAPL,Analyst upgrade
2020-05-22,77.49579620361328,77.57842120189112,76.63551282014404,76.73757594071667,81803200,AAPL,Analyst upgrade
2020-05-26,76.97087097167969,78.79592582486933,76.91497432363046,78.61609539871866,125522000,AAPL,Market reacts
2020-05-27,77.30622100830078,77.4520328550853,76.08627697001077,76.82748410104101,112945200,AAPL,Apple announces product
2020-05-28,77.34024810791016,78.60150836399505,76.7035440312258,76.98057986946539,133560800,AAPL,Apple announces product
2020-05-29,77.2649154663086,78.04499886732665,76.90767976403508,77.5832675133885,153532400,AAPL,Analyst upgrade
2020-06-01,78.21510314941406,78.33661177403135,77.08749955314255,77.21873094429264,80791200,AAPL,Apple announces product
2020-06-02,78.57720184326172,78.60150505310432,77.50549481099908,77.94778801471988,87642800,AAPL,Analyst upgrade
2020-06-03,79.00978088378906,79.27224371259338,78.32447033961016,78.89799500589793,104491200,AAPL,Apple announces product
2020-06-04,78.32933044433594,79.13128449132041,77.95508176147044,78.83237798726375,87560400,AAPL,Analyst upgrade
2020-06-05,80.56022644042969,80.62098075901221,78.55047625158724,78.57963713789907,137250400,AAPL,Apple announces product
2020-06-08,81.03653717041016,81.07056314819836,79.54441498185327,80.25645380649277,95654400,AAPL,Apple announces product
2020-06-09,83.59549713134766,83.98918386938145,80.68415537333125,80.71574880080514,147712400,AAPL,Analyst upgrade
2020-06-10,85.74620056152344,86.21522204655183,84.10583422041279,84.54569482376236,166651600,AAPL,Apple announces product
2020-06-11,81.62950897216797,85.31365210238673,81.52744586006406,84.88837183058858,201662400,AAPL,Apple announces product
2020-06-12,82.33424377441406,84.52139908925585,81.22122799958797,83.77290920023673,200146000,AAPL,Market reacts
2020-06-15,83.35247802734375,84.00619497470306,80.82266775236279,80.98549256096754,138808800,AAPL,Market reacts
2020-06-16,85.56150817871094,85.83369372223571,83.77290481904893,85.41083867373153,165428800,AAPL,Apple announces product
2020-06-17,85.44245147705078,86.3683467952298,85.32094282724987,86.30759247032934,114406400,AAPL,Apple announces product
2020-06-18,85.47647857666016,85.89446863409366,84.86650277346662,85.39871125985869,96820400,AAPL,Market reacts
2020-06-19,84.98800659179688,86.65024395832843,83.8774158013372,86.18365491665244,264476000,AAPL,Apple announces product
2020-06-22,87.21161651611328,87.35499583192716,85.33552267955825,85.38169655946604,135445200,AAPL,Analyst upgrade
2020-06-23,89.0731201171875,90.49477263698164,88.03786416864946,88.4582867176972,212155600,AAPL,Apple announces product
2020-06-24,87.50079345703125,89.62233679250828,87.12654480257098,88.70129930670531,192623200,AAPL,Analyst upgrade
2020-06-25,88.66242980957031,88.70131346707345,86.89569672901172,87.65634205576191,137522400,AAPL,Market reacts
2020-06-26,85.9382095336914,88.77908238211344,85.78996512327025,88.55793574774712,205256800,AAPL,Analyst upgrade
2020-06-29,87.91878509521484,88.01356538759049,85.36710383418715,85.84584813886048,130646000,AAPL,Apple announces product
2020-06-30,88.65269470214844,88.9394607092836,87.48621480460635,87.50565292250278,140223200,AAPL,Analyst upgrade
2020-07-01,88.4850082397461,89.27481431029784,88.43640923902939,88.73045803796369,110737200,AAPL,Market reacts
2020-07-02,88.4850082397461,90.03060182197771,88.37079725072775,89.39389780709443,114041600,AAPL,Apple announces product
2020-07-06,90.85201263427734,91.32103421004693,89.88480117911871,89.91639461248228,118655600,AAPL,Analyst upgrade
2020-07-07,90.57009887695312,92.0111893796949,90.45831301928035,91.2311060890885,112424400,AAPL,Market reacts
2020-07-08,92.67950439453125,92.71109782941653,91.46198537616378,91.54947545863833,117092000,AAPL,Apple announces product
2020-07-09,93.07805633544922,93.62727037791086,92.0282198433449,93.57380627647132,125642800,AAPL,Apple announces product
2020-07-10,93.2408676147461,93.29919680465662,92.05980720131565,92.67220807313528,90257200,AAPL,Market reacts
2020-07-13,92.81071472167969,97.16315436612251,92.59685836455567,94.54828649886589,191649200,AAPL,Market reacts
2020-07-14,94.3465805053711,94.53855877455463,91.25540108792067,92.19101147682272,170989200,AAPL,Apple announces product
2020-07-15,94.9954605102539,96.47543496831665,93.7949544622353,96.22512744748764,153198000,AAPL,Apple announces product
2020-07-16,93.82653045654297,94.68438106422201,93.22627754411272,93.86541410703498,110577600,AAPL,Analyst upgrade
2020-07-17,93.63697814941406,94.43407445102358,93.16309153453818,94.27854726393537,92186800,AAPL,Apple announces product
2020-07-20,95.61026763916016,95.74878924107003,93.3793712332009,93.72445896521012,90318000,AAPL,Analyst upgrade
2020-07-21,94.29070281982422,96.47785829760365,94.04039532290807,96.4025235355618,103433200,AAPL,Market reacts
2020-07-22,94.55558013916016,95.23845801277096,93.90429569439861,93.99177834386008,89001600,AAPL,Market reacts
2020-07-23,90.25176239013672,94.36604333190014,89.44008553110294,94.28827601915101,197004400,AAPL,Market reacts
2020-07-24,90.02816772460938,90.37325548035092,86.65508713174927,88.44613048133,185438800,AAPL,Apple announces product
2020-07-27,92.16187286376953,92.2542206187511,90.8690265429245,91.09259829217558,121214000,AAPL,Apple announces product
2020-07-28,90.64787292480469,91.90913313088771,90.64300783304508,91.73172785652534,103625600,AAPL,Market reacts
2020-07-29,92.38545227050781,92.57014778095314,91.09503107606254,91.13148218567702,90329200,AAPL,Analyst upgrade
2020-07-30,93.5033187866211,93.60781442343111,91.14848105836067,91.5567482554076,158130000,AAPL,Analyst upgrade
2020-07-31,103.29206085205078,103.44273037041387,98.0088604443455,100.01132775994397,374336800,AAPL,Analyst upgrade
2020-08-03,105.894775390625,108.51935893981127,104.87896498205056,105.17787147768598,308151200,AAPL,Apple announces product
2020-08-04,106.60195922851562,107.69553697101213,105.36013709111648,106.08433124379282,173071600,AAPL,Market reacts
2020-08-05,106.98834228515625,107.30912682898914,105.85588103165973,106.32247740598919,121776800,AAPL,Analyst upgrade
2020-08-06,110.72109985351562,111.2168571833951,106.73076025201287,107.32129046502143,202428800,AAPL,Analyst upgrade
2020-08-07,108.20376586914062,110.69918395823287,107.40523237781791,110.24148657363267,198045600,AAPL,Analyst upgrade
2020-08-10,109.77647399902344,110.79655270725621,107.12037472507548,109.65230936900707,212403600,AAPL,Market reacts
2020-08-11,106.51176452636719,109.53791413310383,106.25126539914736,109.03883340833443,187902400,AAPL,Market reacts
2020-08-12,110.05158996582031,110.30965211624508,107.41009717699765,107.6048585408266,165598000,AAPL,Market reacts
2020-08-13,111.9992446899414,113.00471686377213,110.94507845537643,111.43442627597457,210082000,AAPL,Market reacts
2020-08-14,111.89942932128906,111.98950664875923,110.08568325260936,111.82395872639943,165565200,AAPL,Apple announces product
2020-08-17,111.60728454589844,113.04854413558671,110.9791727292724,113.02419710369587,119561600,AAPL,Analyst upgrade
2020-08-18,112.53726959228516,112.96331658371079,111.02297655985981,111.35894623327408,105633600,AAPL,Apple announces product
2020-08-19,112.67845153808594,114.09536364892405,112.5835078022336,112.94625394506596,145538000,AAPL,Analyst upgrade
2020-08-20,115.17874908447266,115.29317341753199,112.70280444345221,112.71984810425593,126907200,AAPL,Analyst upgrade
2020-08-21,121.11421966552734,121.59869363243206,116.1282493861733,116.14041918677735,338054800,AAPL,Apple announces product
2020-08-24,122.56277465820312,125.41364330957006,120.69303859679879,125.3284249869882,345937600,AAPL,Apple announces product
2020-08-25,121.55730438232422,121.90301439370454,119.83120611678233,121.43314715380612,211495600,AAPL,Market reacts
2020-08-26,123.21034240722656,123.66803974764966,121.80803692672502,122.87680969820971,163022400,AAPL,Apple announces product
2020-08-27,121.7374496459961,124.14765680517117,120.59076927456684,123.81412407030223,155552400,AAPL,Market reacts
2020-08-28,121.54026794433594,123.13246125062976,121.31628565950032,122.71371757611423,187630000,AAPL,Apple announces product
2020-08-31,125.66195678710938,127.5706540266875,122.7015450943712,124.2401853001041,225702700,AAPL,Analyst upgrade
2020-09-01,130.6674041748047,131.27118380524524,127.11296048915095,129.28457897882038,151948100,AAPL,Analyst upgrade
2020-09-02,127.96019744873047,134.36794762091137,123.67538684051313,133.98815765727093,200119000,AAPL,Analyst upgrade
2020-09-03,117.71556854248047,125.46718865430032,117.34551895820641,123.58771983998423,257599600,AAPL,Analyst upgrade
2020-09-04,117.7934799194336,120.46174947786696,107.98709503336387,116.92677914209935,332607200,AAPL,Market reacts
2020-09-08,109.86656951904297,115.87504793239557,109.7302350684399,110.96698542167366,231366600,AAPL,Analyst upgrade
2020-09-09,114.2487564086914,116.02111152579629,112.24268617440501,114.19032948681344,176940500,AAPL,Market reacts
2020-09-10,110.5190200805664,117.345512119,109.5549387003112,117.20917767854652,182274400,AAPL,Apple announces product
2020-09-11,109.06803131103516,112.21347869736357,107.12038789476668,111.57075280375336,180860300,AAPL,Apple announces product
2020-09-14,112.34007263183594,112.89515070723368,109.84709144123131,111.71682733418477,140150100,AAPL,Analyst upgrade
2020-09-15,112.51535034179688,115.71922434822025,110.63587432677251,115.23231354049031,184642000,AAPL,Market reacts
2020-09-16,109.19462585449219,112.96331855332305,109.10698546668381,112.21347910439461,154679000,AAPL,Analyst upgrade
2020-09-17,107.45149230957031,109.26280142604845,105.8641654729451,106.84772755719133,178011000,AAPL,Analyst upgrade
2020-09-18,104.04310607910156,107.97734660906691,103.31273980959568,107.50991635719829,287104900,AAPL,Analyst upgrade
2020-09-21,107.19828033447266,107.30540130167184,100.40100249884456,101.80330793878365,195713800,AAPL,Analyst upgrade
2020-09-22,108.88300323486328,109.90551900427155,106.3023816419501,109.730230798935,183055400,AAPL,Market reacts
2020-09-23,104.31578826904297,109.17515670886098,103.97494471367466,108.69798613288378,150718700,AAPL,Apple announces product
2020-09-24,105.38700103759766,107.36385819012885,102.25129351440843,102.41684144459643,167743300,AAPL,Analyst upgrade
2020-09-25,109.3406982421875,109.49651327893982,104.85137965372228,105.591486218956,149981400,AAPL,Market reacts
2020-09-28,111.9505386352539,112.30111503190352,109.82760709095112,111.99923269077127,137672400,AAPL,Apple announces product
2020-09-29,111.10331726074219,112.29138095636048,110.59693323178644,111.55128179324593,99382200,AAPL,Apple announces product
2020-09-30,112.77828979492188,114.19033573143906,110.64562530338286,110.81117321087004,142675200,AAPL,Apple announces product
2020-10-01,113.73262786865234,114.6382822722583,112.79776000519932,114.5603747595532,116120400,AAPL,Analyst upgrade
2020-10-02,110.06132507324219,112.3498120079921,109.28227217240111,109.93473092714387,144712000,AAPL,Analyst upgrade
2020-10-05,113.45023345947266,113.5963082073717,110.57746227936272,110.92803870245231,106243800,AAPL,Analyst upgrade
2020-10-06,110.19766998291016,113.08018139775959,109.31148864679248,112.67117062665213,161498200,AAPL,Market reacts
2020-10-07,112.06739807128906,112.52509543882869,111.14226303933226,111.61944100062698,96849000,AAPL,Analyst upgrade
2020-10-08,111.96028137207031,113.35284669197739,111.59022437328177,113.20677195191192,83477200,AAPL,Market reacts
2020-10-09,113.90794372558594,113.93715719252894,111.91160594820737,112.26218241086576,100506900,AAPL,Apple announces product
2020-10-12,121.14344024658203,121.90302010472617,116.15746967435607,116.91704953250022,240226800,AAPL,Apple announces product
2020-10-13,117.9298095703125,122.10750566774655,116.5177710390298,121.99064438590798,262330500,AAPL,Market reacts
2020-10-14,118.01744842529297,119.809276699368,116.48854872829669,117.83241993385298,150712000,AAPL,Apple announces product
2020-10-15,117.55000305175781,118.02717354979713,115.05702216278772,115.61210017102462,112559200,AAPL,Apple announces product
2020-10-16,115.90425872802734,118.36803393931339,115.69975705683035,118.10509791229572,115393800,AAPL,Analyst upgrade
2020-10-19,112.94384765625,117.26761109070254,112.63222499944558,116.81965398590057,120639300,AAPL,Analyst upgrade
2020-10-20,114.43379974365234,115.86531895269678,112.60301003753486,113.15808815638162,124423700,AAPL,Market reacts
2020-10-21,113.810546875,115.60237527015637,113.40153610682727,113.61577807356772,89946000,AAPL,Apple announces product
2020-10-22,112.7198715209961,114.94992429837153,111.59023468508376,114.3753655822656,101988000,AAPL,Market reacts
2020-10-23,112.02845764160156,113.49893059893087,111.28835101391871,113.34311554903111,82572600,AAPL,Apple announces product
2020-10-26,112.0381851196289,113.49891761177703,109.92498646777234,111.02540970017918,111850700,AAPL,Analyst upgrade
2020-10-27,113.54762268066406,114.20982181518612,111.54155210976087,112.46667986652261,92276800,AAPL,Apple announces product
2020-10-28,108.28898620605469,112.40825587998958,108.19160550747638,112.03820625352358,143937800,AAPL,Apple announces product
2020-10-29,112.30113983154297,113.86899366566048,109.26281286617763,109.42836823369463,146129200,AAPL,Analyst upgrade
2020-10-30,106.0102310180664,109.05829026903429,104.90007487274673,108.15263578946613,190272600,AAPL,Analyst upgrade
2020-11-02,105.92259216308594,107.78259533653008,104.51055354833466,106.25369543303232,122866900,AAPL,Analyst upgrade
2020-11-03,107.54886627197266,108.57137455492787,105.8836321285859,106.78928656758603,107624400,AAPL,Market reacts
2020-11-04,111.9407958984375,112.56404116119307,109.40886108978425,111.1520027380027,138235500,AAPL,Analyst upgrade
2020-11-05,115.91398620605469,116.48854482511521,113.81053537089608,114.8622570736407,126387100,AAPL,Apple announces product
2020-11-06,115.78229522705078,116.27979571858378,113.28500589887197,115.42135693099902,114457900,AAPL,Market reacts
2020-11-09,113.47036743164062,119.00146077117734,113.20698522415755,117.54796519416685,154515300,AAPL,Market reacts
2020-11-10,113.12895202636719,114.70926027820961,111.33402473178882,112.71924303088868,138023400,AAPL,Market reacts
2020-11-11,116.56270599365234,116.6992756479048,113.58743002030904,114.31905635772775,112295000,AAPL,Analyst upgrade
2020-11-12,116.28958129882812,117.57724351680127,115.66526067450714,116.68954065260598,103162300,AAPL,Apple announces product
2020-11-13,116.33837127685547,116.73832322907438,114.98242408441118,116.51396193557076,81581900,AAPL,Analyst upgrade
2020-11-16,117.35286712646484,118.02595829386176,115.25553681069077,116.0066699066951,91183000,AAPL,Analyst upgrade
2020-11-17,116.46516418457031,117.71380535006969,116.04569809530207,116.62124805150194,74271000,AAPL,Apple announces product
2020-11-18,115.13847351074219,116.88462258409794,115.10920964823985,115.70426632741369,76322100,AAPL,Market reacts
2020-11-19,115.73353576660156,116.14324474635212,113.94836564306064,114.7092558747369,74113000,AAPL,Market reacts
2020-11-20,114.46537017822266,115.86033795899172,114.41659955689461,115.73352541255366,73604300,AAPL,Market reacts
2020-11-23,111.0608901977539,114.73853654084122,110.9633414959256,114.30931332180998,127959300,AAPL,Market reacts
2020-11-24,112.3485336303711,113.01187511139322,109.83173735450882,111.11940679633499,113874200,AAPL,Market reacts
2020-11-25,113.18746948242188,113.88983194948227,112.34853736259839,112.71923279937354,76499200,AAPL,Market reacts
2020-11-27,113.73375701904297,114.61171017176824,113.37282609805314,113.71425025675507,46691300,AAPL,Market reacts
2020-11-30,116.13349914550781,118.00646092624498,113.94836962549256,114.1044534951316,169410200,AAPL,Analyst upgrade
2020-12-01,119.71357727050781,120.44520359107318,117.06996839196347,118.0454701527173,127728200,AAPL,Market reacts
2020-12-02,120.06477355957031,120.34766999877131,117.92842205395955,119.0307365025797,89004200,AAPL,Apple announces product
2020-12-03,119.92820739746094,120.74762543083594,119.21608772727546,120.49399284991507,78967600,AAPL,Apple announces product
2020-12-04,119.25509643554688,119.85015313585949,118.54297683857845,119.59652058101604,78260400,AAPL,Analyst upgrade
2020-12-07,120.71834564208984,121.51825680642276,119.25509296764027,119.3136206930221,86712000,AAPL,Apple announces product
2020-12-08,121.33292388916016,121.91823098434014,120.07452554250538,121.32317422873233,82225500,AAPL,Analyst upgrade
2020-12-09,118.79661560058594,122.86445658019646,118.03572533878697,121.47924572192201,115089200,AAPL,Analyst upgrade
2020-12-10,120.22083282470703,120.83540368650691,117.20653600869163,117.54796013053175,81312200,AAPL,Analyst upgrade
2020-12-11,119.41117095947266,119.75259507824151,117.5967371368866,119.43067771947905,86939800,AAPL,Analyst upgrade
2020-12-14,118.79661560058594,120.32815322670372,118.56249723752978,119.5965268299757,79184500,AAPL,Analyst upgrade
2020-12-15,124.74718475341797,124.76669895990952,121.08905249761035,121.29390701083688,157243700,AAPL,Analyst upgrade
2020-12-16,124.67887878417969,125.22515739352977,123.4595015722462,124.28868403035126,98208600,AAPL,Analyst upgrade
2020-12-17,125.5470962524414,126.40554271976735,124.90326140194693,125.74219366274868,94359800,AAPL,Market reacts
2020-12-18,123.55706787109375,125.93729476626045,123.03029597909021,125.80072510268418,192541500,AAPL,Market reacts
2020-12-21,125.0886001586914,125.16664209419943,120.42570242817166,121.95724006069578,121251600,AAPL,Analyst upgrade
2020-12-22,128.649169921875,131.11718805054522,126.47379039741485,128.38578029311114,168904800,AAPL,Apple announces product
2020-12-23,127.75177001953125,129.18574450724407,127.57617188972081,128.92236964000105,88223700,AAPL,Apple announces product
2020-12-24,128.73696899414062,130.19047198118514,127.88828722259836,128.1028988014902,54930100,AAPL,Analyst upgrade
2020-12-28,133.34136962890625,133.97543996952834,130.23926555506839,130.7075172282758,124486200,AAPL,Apple announces product
2020-12-29,131.56590270996094,135.38986738995195,131.04888802650385,134.66800569567732,121047300,AAPL,Market reacts
2020-12-30,130.44412231445312,132.6585159150223,130.13195454477884,132.25855654199404,96452100,AAPL,Market reacts
