Date,Close,High,Low,Open,Volume,ticker
,AAPL,AAPL,AAPL,AAPL,AAPL,
2020-02-05,77.72256469726562,78.5228804217208,77.11809618158854,78.22305902038404,118826800,AAPL
2020-02-06,78.63166809082031,78.63408832571153,77.43482504328904,77.99335327455661,105425600,AAPL
2020-02-07,77.56285858154297,78.37961468469555,77.07086561575886,78.12998293153962,117684000,AAPL
2020-02-10,77.93124389648438,77.93124389648438,76.06506702253098,76.14504296724274,109348800,AAPL
2020-02-11,77.46106719970703,78.50079892091712,77.242943577511,78.42809351227764,94323200,AAPL
2020-02-12,79.30059051513672,79.30543507665523,77.91185812540034,77.91185812540034,113730400,AAPL
2020-02-13,78.73588562011719,79.06307473499535,78.36749924118695,78.5710817713545,94747600,AAPL
2020-02-14,78.7552719116211,79.00490364230242,78.24631193166864,78.70437073623225,80113600,AAPL
2020-02-18,77.31321716308594,77.494988049833,76.24924802244713,76.43101890919421,152531200,AAPL
2020-02-19,78.43292999267578,78.66317609010646,77.5555836361956,77.5555836361956,93984000,AAPL
2020-02-20,77.62828826904297,78.68256095291854,77.12175425598554,78.19299399872004,100566000,AAPL
2020-02-21,75.87117004394531,77.66464882542346,75.25315194781216,77.22112369135226,129554000,AAPL
2020-02-24,72.26726531982422,73.7214326099496,70.09813688315359,72.04429714392029,222195200,AAPL
2020-02-25,69.81941223144531,73.3215345796045,69.34681232251152,72.93860713253768,230673600,AAPL
2020-02-26,70.92699432373047,72.1945458948115,69.43647462004233,69.44374515923005,198054800,AAPL
2020-02-27,66.2906494140625,69.31532061254289,66.15492769967031,68.12775191347185,320605600,AAPL
2020-02-28,66.2518310546875,67.47575912705383,62.13411806468653,62.349823007927014,426510000,AAPL
2020-03-02,72.4199447631836,73.0573558601896,67.30854828272852,68.41371468951469,341397200,AAPL
2020-03-03,70.11994934082031,73.67781024463216,69.26683312015966,73.59783429708392,319475600,AAPL
2020-03-04,73.37242889404297,73.53238817702517,71.04334126232827,71.84555625982283,219178400,AAPL
2020-03-05,70.9924545288086,72.5993032659202,70.62648670581913,71.6225878078589,187572800,AAPL
2020-03-06,70.04965209960938,70.4834806861114,68.15923783954538,68.34585328692468,226176800,AAPL
2020-03-09,64.50927734375,67.39821841408887,63.74098916297546,63.922760044618926,286744800,AAPL
2020-03-10,69.15534210205078,69.42194089429611,65.28483354397228,67.1679847520732,285290000,AAPL
2020-03-11,66.75355529785156,68.15682896396041,65.88832388635639,67.22858865883606,255598800,AAPL
2020-03-12,60.161319732666016,65.43752410022596,60.1055776920594,62.02992621470894,418474000,AAPL
2020-03-13,67.36914825439453,67.84175558934598,61.30526952735632,64.19906676832508,370732000,AAPL
2020-03-16,58.70230484008789,62.79093319087167,58.1666849886367,58.63928856454173,322423600,AAPL
2020-03-17,61.283451080322266,62.434663042742706,57.77890662120889,59.98681722549025,324056000,AAPL
2020-03-18,59.78323745727539,60.59030070646208,57.46868723066085,58.11094663703243,300233600,AAPL
2020-03-19,59.325172424316406,61.278603044823406,58.79924908019055,59.95773528488038,271857200,AAPL
2020-03-20,55.55889129638672,61.03383075218806,55.25836203120277,59.9068487813525,401693200,AAPL
2020-03-23,54.37858200073242,55.379534953760505,51.52841558126917,55.27774369215165,336752800,AAPL
2020-03-24,59.83412551879883,60.030437470484934,56.785221623388836,57.28448503092087,287531200,AAPL
2020-03-25,59.504520416259766,62.58977733010226,59.20883946854917,60.77206840473627,303602000,AAPL
2020-03-26,62.635826110839844,62.69399042923719,59.708102511703466,59.74688118939386,252087200,AAPL
2020-03-27,60.042572021484375,62.012966292537286,59.87534218227991,61.256800443757655,204216800,AAPL
2020-03-30,61.75605392456055,61.92813199578418,60.44487900563897,60.76964580920623,167976400,AAPL
2020-03-31,61.630027770996094,63.61738886653712,61.07502225152622,61.94752404866054,197002000,AAPL
2020-04-01,58.387237548828125,60.28007792812991,57.95583490890622,59.74203576856197,176218400,AAPL
2020-04-02,59.36152648925781,59.41484624870322,57.41536636391571,58.2490894772747,165934000,AAPL
2020-04-03,58.5084228515625,59.54815085540586,57.91706088463897,58.845304798537626,129880000,AAPL
2020-04-06,63.61253356933594,63.767640864717485,60.44002689202477,60.80841319029708,201820400,AAPL
2020-04-07,62.875762939453125,65.84953953078768,62.77154940088239,65.63140853862814,202887200,AAPL
2020-04-08,64.48504638671875,64.80011298883151,63.31201906395062,63.677979447206575,168895200,AAPL
2020-04-09,64.95037841796875,65.45449387759112,64.15301536095346,65.12246020269797,161834800,AAPL
2020-04-13,66.22518920898438,66.33425469318199,64.42686608662422,65.02792444640441,131022800,AAPL
2020-04-14,69.56977844238281,69.86061483646596,67.38852767558943,67.86113496690535,194994800,AAPL
2020-04-15,68.93478393554688,69.39526866678374,68.01381447307317,68.44279106966171,131154400,AAPL
2020-04-16,69.48252868652344,69.84849644250897,68.43068203167357,69.64975849579653,157125200,AAPL
2020-04-17,68.53974151611328,69.54554637079254,67.1001154570163,68.99780771504257,215250000,AAPL
2020-04-20,67.1170883178711,68.26830406893325,67.09770267537306,67.36430148645341,130015200,AAPL
2020-04-21,65.04247283935547,67.19464143835056,64.32993033303205,66.95955078291355,180991600,AAPL
2020-04-22,66.9159164428711,67.35216356380498,65.97070941666404,66.31243213683946,116862400,AAPL
2020-04-23,66.6565933227539,68.28526070625729,66.61781464739953,66.86017582115733,124814400,AAPL
2020-04-24,68.58094024658203,68.59063676429346,67.1340437726702,67.18251896495144,126161200,AAPL
2020-04-27,68.62943267822266,68.9614663795542,67.84902922262711,68.29739158061335,117087600,AAPL
2020-04-28,67.5169906616211,69.27410964320943,67.42489960373554,69.0923387140796,112004800,AAPL
2020-04-29,69.73458862304688,70.20476992848462,68.80392253083471,69.00750504510519,137280800,AAPL
2020-04-30,71.20570373535156,71.38263003955775,69.88483989033415,70.27503779613664,183064000,AAPL
2020-05-01,70.05934143066406,72.46598594462179,69.27893820925557,69.37588119280264,240616800,AAPL
2020-05-04,71.05061340332031,71.17906454911665,69.39286360998993,70.08359453961356,133568000,AAPL
2020-05-05,72.11699676513672,72.95071986963468,71.36567557958281,71.51109377618626,147751200,AAPL
2020-05-06,72.86104583740234,73.49360499399509,72.43448777558325,72.81984118068168,142333600,AAPL
2020-05-07,73.61477661132812,73.9613586924263,73.18580001939033,73.48875147037694,115215200,AAPL
2020-05-08,75.36695861816406,75.42042272236431,73.94773843502071,74.27581328278134,133838400,AAPL
2020-05-11,76.55287170410156,77.04862158939132,74.66462279176794,74.8736214980084,145946400,AAPL
2020-05-12,75.67801666259766,77.69019956686239,75.5565080151993,77.2381835420649,162301200,AAPL
2020-05-13,74.76426696777344,76.78131490249868,73.68526961866718,75.85784476081635,200622400,AAPL
2020-05-14,75.22356414794922,75.28431846247351,73.2769935373758,74.00118763637258,158929200,AAPL
2020-05-15,74.7788314819336,74.82500534999646,72.95620221512807,72.99022818793124,166348400,AAPL
2020-05-18,76.54071807861328,76.91496675486883,75.4131217905622,76.10572250052454,135178400,AAPL
2020-05-19,76.09841918945312,77.40584566107081,76.06682576285114,76.5577178990512,101729600,AAPL
2020-05-20,77.57842254638672,77.6488922301891,76.91984026254961,76.95872392411307,111504800,AAPL
2020-05-21,77.0000228881836,77.98181472796601,76.76186329555514,77.43988355018321,102688800,AAPL
2020-05-22,77.49578857421875,77.57841356436222,76.63550527544366,76.73756838596826,81803200,AAPL
2020-05-26,76.97087097167969,78.79592582486933,76.91497432363046,78.61609539871866,125522000,AAPL
2020-05-27,77.30622100830078,77.4520328550853,76.08627697001077,76.82748410104101,112945200,AAPL
2020-05-28,77.34024810791016,78.60150836399505,76.7035440312258,76.98057986946539,133560800,AAPL
2020-05-29,77.2649154663086,78.04499886732665,76.90767976403508,77.5832675133885,153532400,AAPL
2020-06-01,78.21511840820312,78.33662705652523,77.08751459195024,77.21874600870194,80791200,AAPL
2020-06-02,78.57719421386719,78.60149742135009,77.50548728566115,77.9477804464378,87642800,AAPL
2020-06-03,79.00977325439453,79.27223605785474,78.32446277639103,78.89798738729773,104491200,AAPL
2020-06-04,78.32933044433594,79.13128449132041,77.95508176147044,78.83237798726375,87560400,AAPL
2020-06-05,80.56022644042969,80.62098075901221,78.55047625158724,78.57963713789907,137250400,AAPL
2020-06-08,81.03655242919922,81.07057841339436,79.54442995968292,80.25646891839591,95654400,AAPL
2020-06-09,83.59551239013672,83.98919920003063,80.68417010070951,80.71576353395018,147712400,AAPL
2020-06-10,85.74620819091797,86.21522971767824,84.1058417038533,84.54570234634012,166651600,AAPL
2020-06-11,81.6294937133789,85.3136361549305,81.5274306203534,84.88835596262886,201662400,AAPL
2020-06-12,82.3342514038086,84.52140692132026,81.22123552584637,83.77291696294331,200146000,AAPL
2020-06-15,83.35250091552734,84.00621804239414,80.82268994587284,80.98551479918848,138808800,AAPL
2020-06-16,85.56151580810547,85.83370137590062,83.77291228895632,85.41084628969108,165428800,AAPL
2020-06-17,85.44242858886719,86.36832365901888,85.32091997161581,86.3075693503932,114406400,AAPL
2020-06-18,85.47648620605469,85.89447630079682,84.86651034841641,85.39871888231193,96820400,AAPL
2020-06-19,84.98800659179688,86.65024395832843,83.8774158013372,86.18365491665244,264476000,AAPL
2020-06-22,87.21160125732422,87.35498054805204,85.33550774901583,85.3816816208449,135445200,AAPL
2020-06-23,89.0731201171875,90.49477263698164,88.03786416864946,88.4582867176972,212155600,AAPL
2020-06-24,87.50079345703125,89.62233679250828,87.12654480257098,88.70129930670531,192623200,AAPL
2020-06-25,88.66244506835938,88.70132873255437,86.89571168374631,87.65635714140345,137522400,AAPL
2020-06-26,85.9382095336914,88.77908238211344,85.78996512327025,88.55793574774712,205256800,AAPL
2020-06-29,87.91879272460938,88.01357302520984,85.3671112421525,85.84585558837018,130646000,AAPL
2020-06-30,88.6527099609375,88.93947601743045,87.48622986262237,87.50566798386447,140223200,AAPL
2020-07-01,88.48502349853516,89.27482970528494,88.43642448943781,88.73047333907931,110737200,AAPL
2020-07-02,88.48502349853516,90.03061734729651,88.37081248982172,89.39391322261687,114041600,AAPL
2020-07-06,90.85202026367188,91.32104187882805,89.88480872729063,89.91640216330728,118655600,AAPL
2020-07-07,90.57009887695312,92.0111893796949,90.45831301928035,91.2311060890885,112424400,AAPL
2020-07-08,92.67951202392578,92.71110546141183,91.46199290533191,91.54948299500866,117092000,AAPL
2020-07-09,93.07804870605469,93.62726270349853,92.02821230000306,93.5737986064413,125642800,AAPL
2020-07-10,93.24085998535156,93.29918917048931,92.0597996685609,92.67220049027107,90257200,AAPL
2020-07-13,92.81073760986328,97.1631783276675,92.59688119999984,94.54830981555456,191649200,AAPL
2020-07-14,94.34659576416016,94.53857406439258,91.25541584676947,92.19102638698895,170989200,AAPL
2020-07-15,94.99544525146484,96.47541947180446,93.79493939627933,96.22511199118148,153198000,AAPL
2020-07-16,93.82654571533203,94.6843964625213,93.22629270528407,93.8654293721476,110577600,AAPL
2020-07-17,93.63699340820312,94.43408983970495,93.16310671610415,94.27856262727252,92186800,AAPL
2020-07-20,95.61027526855469,95.74879688151813,93.379378684577,93.72446644412312,90318000,AAPL
2020-07-21,94.29071044921875,96.47786610396867,94.04040293204935,96.40253133583123,103433200,AAPL
2020-07-22,94.55559539794922,95.2384733817586,93.90431084808745,93.99179351166632,89001600,AAPL
2020-07-23,90.25176239013672,94.36604333190014,89.44008553110294,94.28827601915101,197004400,AAPL
2020-07-24,90.02816772460938,90.37325548035092,86.65508713174927,88.44613048133,185438800,AAPL
2020-07-27,92.16187286376953,92.2542206187511,90.8690265429245,91.09259829217558,121214000,AAPL
2020-07-28,90.64788055419922,91.90914086643643,90.64301546203014,91.7317355771427,103625600,AAPL
2020-07-29,92.38545227050781,92.57014778095314,91.09503107606254,91.13148218567702,90329200,AAPL
2020-07-30,93.50331115722656,93.60780678551026,91.14847362110889,91.5567407848433,158130000,AAPL
2020-07-31,103.29207611083984,103.44274565146054,98.00887492267535,100.01134253408772,374336800,AAPL
2020-08-03,105.89476013183594,108.51934330283578,104.87894986963356,105.17785632219838,308151200,AAPL
2020-08-04,106.6019515991211,107.69552926335136,105.36012955059792,106.08432365144441,173071600,AAPL
2020-08-05,106.98837280273438,107.30915743806851,105.85591122621224,106.32250773363462,121776800,AAPL
2020-08-06,110.72110748291016,111.2168648469505,106.73076760644739,107.32129786014727,202428800,AAPL
2020-08-07,108.20377349853516,110.6991917635781,107.40523995090824,110.24149434670589,198045600,AAPL
2020-08-10,109.77648162841797,110.79656040754556,107.12038216987283,109.65231698977226,212403600,AAPL
2020-08-11,106.51173400878906,109.53788274847822,106.25123495620701,109.03880216670461,187902400,AAPL
2020-08-12,110.05158996582031,110.30965211624508,107.41009717699765,107.6048585408266,165598000,AAPL
2020-08-13,111.99923706054688,113.00470916588479,110.94507089779177,111.4344186850555,210082000,AAPL
2020-08-14,111.8994140625,111.98949137768707,110.08566824114567,111.82394347790165,165565200,AAPL
2020-08-17,111.6072769165039,113.04853640766869,110.97916514281515,113.0241893774422,119561600,AAPL
2020-08-18,112.53726959228516,112.96331658371079,111.02297655985981,111.35894623327408,105633600,AAPL
2020-08-19,112.67847442626953,114.09538682492261,112.58353067113143,112.9462768876478,145538000,AAPL
2020-08-20,115.17877197265625,115.29319632845385,112.70282683961905,112.71987050380967,126907200,AAPL
2020-08-21,121.11418914794922,121.59866299277932,116.12822012492774,116.14038992246533,338054800,AAPL
2020-08-24,122.56277465820312,125.41364330957006,120.69303859679879,125.3284249869882,345937600,AAPL
2020-08-25,121.55728912353516,121.90299909151933,119.83119107466611,121.43313191060219,211495600,AAPL
2020-08-26,123.21035766601562,123.66805506312153,121.8080520118478,122.87682491569296,163022400,AAPL
2020-08-27,121.73746490478516,124.1476723660599,120.59078438962894,123.81413958938536,155552400,AAPL
2020-08-28,121.54025268554688,123.13244579194858,121.31627042883115,122.71370217000428,187630000,AAPL
2020-08-31,125.66194915771484,127.57064628140903,122.70153764471402,124.24017775703048,225702700,AAPL
2020-09-01,130.66737365722656,131.27115314665346,127.11293080171876,129.28454878420325,151948100,AAPL
2020-09-02,127.96015930175781,134.36790756368634,123.67534997091076,133.98811771326734,200119000,AAPL
2020-09-03,117.715576171875,125.46719678609372,117.34552656361724,123.58772784996529,257599600,AAPL
2020-09-04,117.7934799194336,120.46174947786696,107.98709503336387,116.92677914209935,332607200,AAPL
2020-09-08,109.8665542602539,115.87503183912058,109.7302198285856,110.96697001005361,231366600,AAPL
2020-09-09,114.24876403808594,116.02111927354656,112.24269366983658,114.19033711230628,176940500,AAPL
2020-09-10,110.5190200805664,117.345512119,109.5549387003112,117.20917767854652,182274400,AAPL
2020-09-11,109.06803894042969,112.21348654678461,107.12039538792202,111.57076060821522,180860300,AAPL
2020-09-14,112.34008026123047,112.89515837432545,109.84709890131904,111.71683492125261,140150100,AAPL
2020-09-15,112.5153579711914,115.71923219486175,110.6358818287243,115.23232135411556,184642000,AAPL
2020-09-16,109.19462585449219,112.96331855332305,109.10698546668381,112.21347910439461,154679000,AAPL
2020-09-17,107.45149993896484,109.26280918405165,105.86417298963443,106.84773514371666,178011000,AAPL
2020-09-18,104.04310607910156,107.97734660906691,103.31273980959568,107.50991635719829,287104900,AAPL
2020-09-21,107.19830322265625,107.3054242127271,100.4010239357237,101.80332967507266,195713800,AAPL
2020-09-22,108.88301849365234,109.90553440635527,106.30239653909264,109.73024617645395,183055400,AAPL
2020-09-23,104.31580352783203,109.17517267845402,103.97495992260683,108.69800203267872,150718700,AAPL
2020-09-24,105.38697814941406,107.36383487260701,102.25127130724478,102.4168192014787,167743300,AAPL
2020-09-25,109.34070587158203,109.49652091920656,104.85138696986856,105.59149358674422,149981400,AAPL
2020-09-28,111.95055389404297,112.30113033847593,109.82762206038593,111.9992479561973,137672400,AAPL
2020-09-29,111.10330963134766,112.29137324538236,110.59692563716497,111.55127413308996,99382200,AAPL
2020-09-30,112.77828216552734,114.19032800652033,110.64561781826201,110.81116571454996,142675200,AAPL
2020-10-01,113.73262786865234,114.6382822722583,112.79776000519932,114.5603747595532,116120400,AAPL
2020-10-02,110.06131744384766,112.34980421996083,109.28226459701011,109.93472330652477,144712000,AAPL
2020-10-05,113.45023345947266,113.5963082073717,110.57746227936272,110.92803870245231,106243800,AAPL
2020-10-06,110.19768524169922,113.08019705568263,109.3115037828743,112.6711862279405,161498200,AAPL
2020-10-07,112.06739044189453,112.52508777827475,111.14225547291966,111.61943340172876,96849000,AAPL
2020-10-08,111.96028137207031,113.35284669197739,111.59022437328177,113.20677195191192,83477200,AAPL
2020-10-09,113.90792083740234,113.93713429847533,111.9115834611595,112.26215985337453,100506900,AAPL
2020-10-12,121.1434097290039,121.90298939580019,116.15744041280756,116.91702007960384,240226800,AAPL
2020-10-13,117.92981719970703,122.1075135674145,116.51777857707339,121.99065227801567,262330500,AAPL
2020-10-14,118.01744842529297,119.809276699368,116.48854872829669,117.83241993385298,150712000,AAPL
2020-10-15,117.55001068115234,118.02718121016164,115.05702963037932,115.61210767464269,112559200,AAPL
2020-10-16,115.90426635742188,118.36804173088585,115.69976467276356,118.10510568656042,115393800,AAPL
2020-10-19,112.94386291503906,117.26762693363492,112.63224021613422,116.81966976831364,120639300,AAPL
2020-10-20,114.43378448486328,115.86530350302661,112.60299502286628,113.15807306769803,124423700,AAPL
2020-10-21,113.81055450439453,115.60238301966777,113.40154370880339,113.61578568990575,89946000,AAPL
2020-10-22,112.71986389160156,114.94991651803686,111.59022713214819,114.37535784081969,101988000,AAPL
2020-10-23,112.02845001220703,113.49892286939378,111.28834343492714,113.34310783010538,82572600,AAPL
2020-10-26,112.0381851196289,113.49891761177703,109.92498646777234,111.02540970017918,111850700,AAPL
2020-10-27,113.54761505126953,114.20981414129767,111.54154461515651,112.46667230975785,92276800,AAPL
2020-10-28,108.28897094726562,112.4082400407623,108.19159026240904,112.03819046643926,143937800,AAPL
2020-10-29,112.30110931396484,113.86896272202166,109.26278317425792,109.42833849678561,146129200,AAPL
2020-10-30,106.01023864746094,109.058298117793,104.90008242224502,108.15264357304628,190272600,AAPL
2020-11-02,105.92257690429688,107.78257980979633,104.51053849295829,106.25368012654585,122866900,AAPL
2020-11-03,107.54888153076172,108.57138995878809,105.88364715111534,106.78930171860765,107624400,AAPL
2020-11-04,111.9407958984375,112.56404116119307,109.40886108978425,111.1520027380027,138235500,AAPL
2020-11-05,115.91400909423828,116.4885678267502,113.81055784373574,114.8622797541516,126387100,AAPL
2020-11-06,115.78233337402344,116.2798340294687,113.28504322305884,115.42139495905278,114457900,AAPL
2020-11-09,113.47039794921875,119.0014927763295,113.20701567089966,117.54799680840493,154515300,AAPL
2020-11-10,113.12895965576172,114.70926801417983,111.3340322401338,112.7192506326525,138023400,AAPL
2020-11-11,116.56269836425781,116.69926800957136,113.58742258565564,114.31904887518712,112295000,AAPL
2020-11-12,116.28958129882812,117.57724351680127,115.66526067450714,116.68954065260598,103162300,AAPL
2020-11-13,116.3383560180664,116.73830791782815,114.98240900346639,116.51394665375146,81581900,AAPL
2020-11-16,117.3528823852539,118.02597364016941,115.25555179677478,116.00668499044508,91183000,AAPL
2020-11-17,116.46514892578125,117.71378992768877,116.04568289146974,116.6212327722634,74271000,AAPL
2020-11-18,115.13848114013672,116.88463032919714,115.10921727569527,115.70427399429921,76322100,AAPL
2020-11-19,115.73355102539062,116.1432600591589,113.94838066648546,114.70927099848065,74113000,AAPL
2020-11-20,114.46537780761719,115.86034568136424,114.41660718303845,115.73353312647382,73604300,AAPL
2020-11-23,111.06088256835938,114.73852865880856,110.96333387323223,114.30930546926308,127959300,AAPL
2020-11-24,112.34854125976562,113.01188278583413,109.83174481299207,111.11941434226163,113874200,AAPL
2020-11-25,113.18746185302734,113.88982427274503,112.34852978975202,112.71922520154047,76499200,AAPL
2020-11-27,113.73374938964844,114.61170248347958,113.37281849287028,113.71424262866907,46691300,AAPL
2020-11-30,116.13349914550781,118.00646092624498,113.94836962549256,114.1044534951316,169410200,AAPL
2020-12-01,119.71359252929688,120.44521894311592,117.06998331379602,118.04548519888809,127728200,AAPL
2020-12-02,120.06476593017578,120.34766235140043,117.92841456031734,119.03072893889201,89004200,AAPL
2020-12-03,119.9281997680664,120.74761774931302,119.21608014318339,120.49398518452733,78967600,AAPL
2020-12-04,119.25508880615234,119.85014546839597,118.54296925474208,119.59651292977875,78260400,AAPL
2020-12-07,120.71835327148438,121.51826448637165,119.25510050455729,119.31362823363807,86712000,AAPL
2020-12-08,121.33290100097656,121.9182079857445,120.07450289170544,121.3231513423879,82225500,AAPL
2020-12-09,118.79661560058594,122.86445658019646,118.03572533878697,121.47924572192201,115089200,AAPL
2020-12-10,120.22083282470703,120.83540368650691,117.20653600869163,117.54796013053175,81312200,AAPL
2020-12-11,119.41118621826172,119.75261038065898,117.5967521638208,119.43069298076075,86939800,AAPL
2020-12-14,118.79661560058594,120.32815322670372,118.56249723752978,119.5965268299757,79184500,AAPL
2020-12-15,124.74717712402344,124.76669132932152,121.08904509194299,121.29389959264086,157243700,AAPL
2020-12-16,124.67889404296875,125.22517271917499,123.45951668180213,124.28869924138645,98208600,AAPL
2020-12-17,125.54708862304688,126.40553503820574,124.90325381167773,125.74218602149824,94359800,AAPL
2020-12-18,123.55706024169922,125.93728698989182,123.03028838222276,125.80071733474844,192541500,AAPL
2020-12-21,125.08859252929688,125.16663446004497,120.42569508317622,121.95723262228893,121251600,AAPL
2020-12-22,128.64915466308594,131.1171724990301,126.47377539664267,128.38576506556214,168904800,AAPL
2020-12-23,127.75175476074219,129.18572907717976,127.57615665190535,128.9223542413945,88223700,AAPL
2020-12-24,128.73695373535156,130.19045655011695,127.8882720644009,128.10288361785547,54930100,AAPL
2020-12-28,133.3413543701172,133.97542463818004,130.23925065126556,130.70750227088905,124486200,AAPL
2020-12-29,131.56591796875,135.3898830922379,131.04890322533043,134.668021314243,121047300,AAPL
2020-12-30,130.444091796875,132.6584848793838,130.13192410023277,132.2585255999266,96452100,AAPL
2020-12-31,129.43934631347656,131.4391281363561,128.4931083029186,130.79529332577445,99116600,AAPL
2021-01-04,126.23970794677734,130.33681306322433,123.65462635170266,130.24902146218815,143301900,AAPL
2021-01-05,127.80048370361328,128.51261072501254,125.2836873079933,125.73242467921783,97664900,AAPL
2021-01-06,123.49853515625,127.83952293982475,123.28392355422082,124.59109992908554,155088000,AAPL
2021-01-07,127.71272277832031,128.40533576248683,124.72768897623675,125.21543998664202,109578200,AAPL
2021-01-08,128.81500244140625,129.38079521351278,127.03958220290218,129.18568296556424,105158200,AAPL
2021-01-11,125.82022094726562,126.98107049808904,125.35198424007667,126.0250828794601,100384500,AAPL
2021-01-12,125.64463806152344,126.51283409054386,123.75216213905773,125.35198453697099,91951100,AAPL
2021-01-13,127.68343353271484,128.2297121742047,125.34223510205064,125.60560987814115,88636800,AAPL
2021-01-14,125.7519302368164,127.79072525823703,125.60559604790214,127.59562789132632,90221800,AAPL
2021-01-15,124.02530670166016,127.02985423644121,123.88873703575999,125.6251291671953,111598500,AAPL
2021-01-19,124.69841003417969,125.55685647192647,123.83021393599589,124.64963196203902,90757300,AAPL
2021-01-20,128.79550170898438,129.24423908723023,125.40075960629947,125.50806539990329,104319500,AAPL
2021-01-21,133.5169219970703,136.24832991984417,130.31727739424184,130.52213931456455,120150900,AAPL
2021-01-22,135.66310119628906,136.42399173886335,131.71231421908715,132.9414416605573,114459400,AAPL
2021-01-25,139.41871643066406,141.53555356505598,133.19501014057846,139.5650506326583,157611700,AAPL
2021-01-26,139.65286254882812,140.7649341749513,137.90670572506042,140.08208578785434,98390600,AAPL
2021-01-27,138.5797576904297,140.76488667679246,136.97018597217604,139.91619014600965,140843800,AAPL
2021-01-28,133.7315216064453,138.51148876469895,133.35107654702082,136.1019984266858,142621100,AAPL
2021-01-29,128.7272186279297,133.39011584373532,127.0200905501982,132.50240567092084,177523800,AAPL
2021-02-01,130.8538360595703,132.06346388314088,127.72246812906687,130.4733908796941,106239800,AAPL
2021-02-02,131.6829833984375,132.97063793703109,131.31228797923288,132.40484514955168,83305400,AAPL
2021-02-03,130.65870666503906,132.4438766522119,130.33678930161688,132.434112108336,89880900,AAPL
2021-02-04,134.02418518066406,134.0339348395979,131.29277729666717,132.96089184283247,84183100,AAPL
2021-02-05,133.6090087890625,134.25380579574252,132.72975098520618,134.1854263656403,75693800,AAPL
2021-02-08,133.75555419921875,133.8044051649672,131.81139905731575,132.89582490515562,71297200,AAPL
2021-02-09,132.87628173828125,134.70320649092713,132.71997951776038,133.47222774398102,76774200,AAPL
2021-02-10,132.27052307128906,133.833663961926,131.30332796814562,133.3354051630871,73046600,AAPL
2021-02-11,132.0165252685547,133.24748871589713,130.6878599207111,132.76877325498876,64280000,AAPL
2021-02-12,132.25100708007812,132.40732418293499,130.60972222173942,131.25451909060936,60145100,AAPL
2021-02-16,130.12123107910156,132.87624896678753,129.73043835612683,132.3682407877475,80576300,AAPL
2021-02-17,127.82535552978516,129.17356417940022,126.48692601411689,128.22591243397753,97918500,AAPL
2021-02-18,126.721435546875,127.00474727006973,124.47442549834508,126.22317661311753,96856700,AAPL
2021-02-19,126.87773895263672,127.69839634917041,125.83239992851125,127.2392241428884,87668800,AAPL
2021-02-22,123.09691619873047,126.73120729812784,122.70613084706,125.06059973339629,103916400,AAPL
2021-02-23,122.96014404296875,123.79055826756264,115.66225415226057,120.9085302370277,158273000,AAPL
2021-02-24,122.46187591552734,122.66703652293154,119.41376694425402,122.06132638305527,111039900,AAPL
2021-02-25,118.20235443115234,123.54632529192051,117.76272553861405,121.8073381829665,148199500,AAPL
